protocolo,unidade,fpr,tpr,limiar
A,imagem,0.0,0.0,inf
A,imagem,0.0007886435331230284,0.0,0.9999999632376256
A,imagem,0.0007886435331230284,0.011532125205930808,0.999997607951738
A,imagem,0.0015772870662460567,0.011532125205930808,0.9999964715818336
A,imagem,0.0015772870662460567,0.013179571663920923,0.9999933664672072
A,imagem,0.002365930599369085,0.013179571663920923,0.9999922103872056
A,imagem,0.002365930599369085,0.014827018121911038,0.99999003334595
A,imagem,0.0031545741324921135,0.014827018121911038,0.9999878585317004
A,imagem,0.0031545741324921135,0.02471169686985173,0.999968507259594
A,imagem,0.003943217665615142,0.02471169686985173,0.9999678258977902
A,imagem,0.003943217665615142,0.036243822075782535,0.9999455009015352
A,imagem,0.006309148264984227,0.036243822075782535,0.9999124971048744
A,imagem,0.006309148264984227,0.039538714991762765,0.9999029978827124
A,imagem,0.007097791798107256,0.039538714991762765,0.9999028366890652
A,imagem,0.007097791798107256,0.04118616144975288,0.9999007861229262
A,imagem,0.00946372239747634,0.04118616144975288,0.9998576510272852
A,imagem,0.00946372239747634,0.044481054365733116,0.9998380702077408
A,imagem,0.01025236593059937,0.044481054365733116,0.9998285212035724
A,imagem,0.01025236593059937,0.04612850082372323,0.9998253477922748
A,imagem,0.012618296529968454,0.04612850082372323,0.9998138208523596
A,imagem,0.012618296529968454,0.04942339373970346,0.9997742520751048
A,imagem,0.01498422712933754,0.04942339373970346,0.9997593783955108
A,imagem,0.01498422712933754,0.060955518945634266,0.9996057845566114
A,imagem,0.016561514195583597,0.060955518945634266,0.999600183841396
A,imagem,0.016561514195583597,0.0642504118616145,0.9995860966612494
A,imagem,0.017350157728706624,0.0642504118616145,0.9995610514992532
A,imagem,0.017350157728706624,0.06589785831960461,0.9995518400513036
A,imagem,0.01971608832807571,0.06589785831960461,0.9995146556137878
A,imagem,0.01971608832807571,0.06754530477759473,0.999512898507624
A,imagem,0.02050473186119874,0.06754530477759473,0.9995007552390652
A,imagem,0.02050473186119874,0.07084019769357495,0.9994697222518736
A,imagem,0.021293375394321766,0.07084019769357495,0.9994671617457388
A,imagem,0.021293375394321766,0.07907742998352553,0.9993780372757922
A,imagem,0.02365930599369085,0.07907742998352553,0.9993117405283382
A,imagem,0.02365930599369085,0.08237232289950576,0.9992579457454868
A,imagem,0.025236593059936908,0.08237232289950576,0.9992073066289254
A,imagem,0.025236593059936908,0.09060955518945635,0.999138968313879
A,imagem,0.026025236593059938,0.09060955518945635,0.9991344390750876
A,imagem,0.026025236593059938,0.09390444810543658,0.9990672942799764
A,imagem,0.027602523659305992,0.09390444810543658,0.9990245065275434
A,imagem,0.027602523659305992,0.09555189456342669,0.9989760045719384
A,imagem,0.028391167192429023,0.09555189456342669,0.9989521926444966
A,imagem,0.028391167192429023,0.10049423393739704,0.9988944468185408
A,imagem,0.02917981072555205,0.10049423393739704,0.998876852910786
A,imagem,0.02917981072555205,0.10873146622734761,0.9986645813211312
A,imagem,0.03391167192429022,0.10873146622734761,0.998189770001585
A,imagem,0.03391167192429022,0.11202635914332784,0.9981630058373694
A,imagem,0.03706624605678233,0.11202635914332784,0.998112534399144
A,imagem,0.03706624605678233,0.11696869851729819,0.9979997169452176
A,imagem,0.03785488958990536,0.11696869851729819,0.9978915750887092
A,imagem,0.03785488958990536,0.1186161449752883,0.9978665840662124
A,imagem,0.038643533123028394,0.1186161449752883,0.9978086782776502
A,imagem,0.038643533123028394,0.12191103789126853,0.9977254122379956
A,imagem,0.03943217665615142,0.12191103789126853,0.9977062003665274
A,imagem,0.03943217665615142,0.12685337726523888,0.9975473337693916
A,imagem,0.04100946372239748,0.12685337726523888,0.9973549854197884
A,imagem,0.04100946372239748,0.128500823723229,0.9973222822848036
A,imagem,0.0417981072555205,0.128500823723229,0.9971584931968812
A,imagem,0.0417981072555205,0.1301482701812191,0.997156257140456
A,imagem,0.04258675078864353,0.1301482701812191,0.997143244466897
A,imagem,0.04258675078864353,0.13179571663920922,0.9971071642495872
A,imagem,0.044952681388012616,0.13179571663920922,0.9968467286890718
A,imagem,0.044952681388012616,0.13344316309719934,0.9968115260953088
A,imagem,0.04574132492113565,0.13344316309719934,0.996652509572398
A,imagem,0.04574132492113565,0.13509060955518945,0.9965901454899282
A,imagem,0.0473186119873817,0.13509060955518945,0.9963055087956332
A,imagem,0.0473186119873817,0.1400329489291598,0.996116212087488
A,imagem,0.04810725552050473,0.1400329489291598,0.996056893206012
A,imagem,0.04810725552050473,0.1416803953871499,0.9960268559390868
A,imagem,0.050473186119873815,0.1416803953871499,0.9957741801638916
A,imagem,0.050473186119873815,0.14827018121911037,0.9954651842389972
A,imagem,0.052050473186119876,0.14827018121911037,0.9950356107301932
A,imagem,0.052050473186119876,0.14991762767710048,0.995016694080986
A,imagem,0.0528391167192429,0.14991762767710048,0.9949381605923422
A,imagem,0.0528391167192429,0.1515650741350906,0.9949204943309812
A,imagem,0.05362776025236593,0.1515650741350906,0.994907461918224
A,imagem,0.05362776025236593,0.1630971993410214,0.9942268974376692
A,imagem,0.0583596214511041,0.1630971993410214,0.9938698420896576
A,imagem,0.0583596214511041,0.17298187808896212,0.9936171699713878
A,imagem,0.05914826498422713,0.17298187808896212,0.9935978271599618
A,imagem,0.05914826498422713,0.1828665568369028,0.993231235495494
A,imagem,0.062302839116719244,0.1828665568369028,0.9927019843323936
A,imagem,0.062302839116719244,0.18945634266886327,0.9924374830019982
A,imagem,0.06309148264984227,0.18945634266886327,0.99223068502311
A,imagem,0.06309148264984227,0.19110378912685339,0.9921653986520484
A,imagem,0.0638801261829653,0.19110378912685339,0.9921017443655296
A,imagem,0.0638801261829653,0.1927512355848435,0.9920006592883056
A,imagem,0.06624605678233439,0.1927512355848435,0.9916945501193634
A,imagem,0.06624605678233439,0.19439868204283361,0.99166536076778
A,imagem,0.06703470031545741,0.19439868204283361,0.9914519340236952
A,imagem,0.06703470031545741,0.19769357495881384,0.9909536289330666
A,imagem,0.06782334384858044,0.19769357495881384,0.9909164060578024
A,imagem,0.06782334384858044,0.20098846787479407,0.9906435239103836
A,imagem,0.06861198738170347,0.20098846787479407,0.9905963845460404
A,imagem,0.06861198738170347,0.20757825370675453,0.9900989398515426
A,imagem,0.0694006309148265,0.20757825370675453,0.98962069072933
A,imagem,0.0694006309148265,0.21252059308072488,0.9891247860667872
A,imagem,0.07097791798107256,0.21252059308072488,0.988985709232722
A,imagem,0.07097791798107256,0.2158154859967051,0.9887715102479516
A,imagem,0.07176656151419558,0.2158154859967051,0.9887220137515172
A,imagem,0.07176656151419558,0.21911037891268534,0.9886001460969324
A,imagem,0.07255520504731862,0.21911037891268534,0.9885912844379784
A,imagem,0.07255520504731862,0.22075782537067545,0.9881978649398862
A,imagem,0.0749211356466877,0.22075782537067545,0.9877951269682008
A,imagem,0.0749211356466877,0.22240527182866557,0.9877359141743922
A,imagem,0.07570977917981073,0.22240527182866557,0.987361330341942
A,imagem,0.07570977917981073,0.2257001647446458,0.987310325933302
A,imagem,0.07807570977917981,0.2257001647446458,0.9865913617535736
A,imagem,0.07807570977917981,0.22899505766062603,0.9857732809180296
A,imagem,0.0804416403785489,0.22899505766062603,0.985350858277932
A,imagem,0.0804416403785489,0.2355848434925865,0.9848832769323864
A,imagem,0.08201892744479496,0.2355848434925865,0.984369447136154
A,imagem,0.08201892744479496,0.2372322899505766,0.98436668125549
A,imagem,0.08280757097791798,0.2372322899505766,0.9843248410087536
A,imagem,0.08280757097791798,0.23887973640856672,0.9842380419537432
A,imagem,0.08438485804416404,0.23887973640856672,0.9839545856535342
A,imagem,0.08438485804416404,0.24052718286655683,0.9838096517608234
A,imagem,0.08517350157728706,0.24052718286655683,0.9836592501742424
A,imagem,0.08517350157728706,0.24217462932454695,0.9832514517622416
A,imagem,0.0859621451104101,0.24217462932454695,0.9830221258400748
A,imagem,0.0859621451104101,0.2471169686985173,0.981537651759308
A,imagem,0.08832807570977919,0.2471169686985173,0.9803980674306068
A,imagem,0.08832807570977919,0.2602965403624382,0.9782681370495252
A,imagem,0.08911671924290221,0.2602965403624382,0.9779361106142712
A,imagem,0.08911671924290221,0.26359143327841844,0.977093416636702
A,imagem,0.09069400630914827,0.26359143327841844,0.976745560790222
A,imagem,0.09069400630914827,0.2652388797364086,0.9763265504725478
A,imagem,0.0914826498422713,0.2652388797364086,0.9760715854266602
A,imagem,0.0914826498422713,0.2685337726523888,0.9754482363385042
A,imagem,0.09384858044164038,0.2685337726523888,0.9749880232441294
A,imagem,0.09384858044164038,0.27347611202635913,0.9735964514219412
A,imagem,0.0946372239747634,0.27347611202635913,0.9731220739867528
A,imagem,0.0946372239747634,0.27677100494233936,0.97248837460473
A,imagem,0.09542586750788644,0.27677100494233936,0.9723554229952116
A,imagem,0.09542586750788644,0.2784184514003295,0.971956394691618
A,imagem,0.09621451104100946,0.2784184514003295,0.9719338225964124
A,imagem,0.09621451104100946,0.2800658978583196,0.97143467935464
A,imagem,0.09700315457413249,0.2800658978583196,0.9712311947311808
A,imagem,0.09700315457413249,0.28665568369028005,0.96987622604558
A,imagem,0.09858044164037855,0.28665568369028005,0.9698085155922588
A,imagem,0.09858044164037855,0.2883031301482702,0.9697903943178208
A,imagem,0.09936908517350158,0.2883031301482702,0.9696830480884796
A,imagem,0.09936908517350158,0.2915980230642504,0.9693377906237282
A,imagem,0.10015772870662461,0.2915980230642504,0.9688480289664992
A,imagem,0.10015772870662461,0.2932454695222405,0.96884586677666
A,imagem,0.10094637223974763,0.2932454695222405,0.9688248669538282
A,imagem,0.10094637223974763,0.29654036243822074,0.9684681412259036
A,imagem,0.10252365930599369,0.29654036243822074,0.9680235851280836
A,imagem,0.10252365930599369,0.2981878088962109,0.9668541795416884
A,imagem,0.10331230283911672,0.2981878088962109,0.9665730811824098
A,imagem,0.10331230283911672,0.30477759472817134,0.9643496422585888
A,imagem,0.1056782334384858,0.30477759472817134,0.9633762567489152
A,imagem,0.1056782334384858,0.3113673805601318,0.9598798206493622
A,imagem,0.10804416403785488,0.3113673805601318,0.9593057015395094
A,imagem,0.10804416403785488,0.31466227347611203,0.9589156834826432
A,imagem,0.10883280757097792,0.31466227347611203,0.9588127307597366
A,imagem,0.10883280757097792,0.3212520593080725,0.9581141520246954
A,imagem,0.11198738170347003,0.3212520593080725,0.9562950627883816
A,imagem,0.11198738170347003,0.3228995057660626,0.9555261019901328
A,imagem,0.11356466876971609,0.3228995057660626,0.9550833387798192
A,imagem,0.11356466876971609,0.3245469522240527,0.9549241224766551
A,imagem,0.11514195583596215,0.3245469522240527,0.9531236218638984
A,imagem,0.11514195583596215,0.3261943986820428,0.9529890393538756
A,imagem,0.11593059936908517,0.3261943986820428,0.9519828650855392
A,imagem,0.11593059936908517,0.32948929159802304,0.9513253324140856
A,imagem,0.1167192429022082,0.32948929159802304,0.9508544868677464
A,imagem,0.1167192429022082,0.3311367380560132,0.9505332428406756
A,imagem,0.11750788643533124,0.3311367380560132,0.950310170193248
A,imagem,0.11750788643533124,0.33607907742998355,0.9486931003795052
A,imagem,0.11908517350157728,0.33607907742998355,0.9480286922773424
A,imagem,0.11908517350157728,0.3393739703459638,0.9458551869442106
A,imagem,0.12145110410094637,0.3393739703459638,0.944860822411314
A,imagem,0.12145110410094637,0.34102141680395387,0.9448356754854116
A,imagem,0.1222397476340694,0.34102141680395387,0.944792231766113
A,imagem,0.1222397476340694,0.342668863261944,0.9429275867460798
A,imagem,0.12302839116719243,0.342668863261944,0.9415840841458208
A,imagem,0.12302839116719243,0.3443163097199341,0.9409826521909038
A,imagem,0.1253943217665615,0.3443163097199341,0.9397163634614508
A,imagem,0.1253943217665615,0.34761120263591433,0.9379481660779776
A,imagem,0.12618296529968454,0.34761120263591433,0.9378969049220404
A,imagem,0.12618296529968454,0.34925864909390447,0.9378817364950696
A,imagem,0.1277602523659306,0.34925864909390447,0.935553125930598
A,imagem,0.1277602523659306,0.3542009884678748,0.93503232285556
A,imagem,0.12933753943217666,0.3542009884678748,0.9340550437900552
A,imagem,0.12933753943217666,0.35914332784184516,0.93245465092805
A,imagem,0.13012618296529968,0.35914332784184516,0.9323123605559748
A,imagem,0.13012618296529968,0.3640856672158155,0.931019974204798
A,imagem,0.1309148264984227,0.3640856672158155,0.9304897673334304
A,imagem,0.1309148264984227,0.3673805601317957,0.9295699757761668
A,imagem,0.1332807570977918,0.3673805601317957,0.9275911779447852
A,imagem,0.1332807570977918,0.36902800658978585,0.9273353759168844
A,imagem,0.13564668769716087,0.36902800658978585,0.9259523766292792
A,imagem,0.13564668769716087,0.3723228995057661,0.925743315700758
A,imagem,0.13643533123028392,0.3723228995057661,0.925360784529748
A,imagem,0.13643533123028392,0.37397034596375617,0.9249518611841566
A,imagem,0.13722397476340695,0.37397034596375617,0.9246312885091648
A,imagem,0.13722397476340695,0.37891268533772654,0.9213657709541062
A,imagem,0.13958990536277602,0.37891268533772654,0.9210502142417564
A,imagem,0.13958990536277602,0.38385502471169686,0.9200217224001876
A,imagem,0.1411671924290221,0.38385502471169686,0.917757463784973
A,imagem,0.1411671924290221,0.385502471169687,0.9168358625549584
A,imagem,0.14195583596214512,0.385502471169687,0.9164700286713304
A,imagem,0.14195583596214512,0.3904448105436573,0.9141922688598744
A,imagem,0.1443217665615142,0.3904448105436573,0.9122587444773236
A,imagem,0.1443217665615142,0.39209225700164746,0.9121612444003006
A,imagem,0.14511041009463724,0.39209225700164746,0.9117037964560192
A,imagem,0.14511041009463724,0.39373970345963755,0.9107646568647308
A,imagem,0.14589905362776026,0.39373970345963755,0.9103816648830272
A,imagem,0.14589905362776026,0.3986820428336079,0.9074965177092214
A,imagem,0.14826498422712933,0.3986820428336079,0.90677870600818
A,imagem,0.14826498422712933,0.400329489291598,0.905361341133048
A,imagem,0.14905362776025236,0.400329489291598,0.9049361818325468
A,imagem,0.14905362776025236,0.40197693574958815,0.9019762504775632
A,imagem,0.1498422712933754,0.40197693574958815,0.900888228790774
A,imagem,0.1498422712933754,0.40691927512355847,0.8991280515847381
A,imagem,0.15378548895899052,0.40691927512355847,0.8962538641723078
A,imagem,0.15378548895899052,0.4085667215815486,0.8954385353718058
A,imagem,0.15615141955835962,0.4085667215815486,0.8932455214180756
A,imagem,0.15615141955835962,0.41186161449752884,0.8907298993531494
A,imagem,0.1608832807570978,0.41186161449752884,0.8868376164876595
A,imagem,0.1608832807570978,0.41515650741350907,0.8844995840811646
A,imagem,0.16246056782334384,0.41515650741350907,0.8829771987920269
A,imagem,0.16246056782334384,0.41680395387149916,0.88250761606007
A,imagem,0.1632492113564669,0.41680395387149916,0.8822142912512015
A,imagem,0.1632492113564669,0.4184514003294893,0.881198374059231
A,imagem,0.1695583596214511,0.4184514003294893,0.8762721980436845
A,imagem,0.1695583596214511,0.4200988467874794,0.8756897340590253
A,imagem,0.17034700315457413,0.4200988467874794,0.8738705792319397
A,imagem,0.17034700315457413,0.42174629324546953,0.8711451561013878
A,imagem,0.17113564668769715,0.42174629324546953,0.8709823589656243
A,imagem,0.17113564668769715,0.42504118616144976,0.8674572920296889
A,imagem,0.1719242902208202,0.42504118616144976,0.8674051302455313
A,imagem,0.1719242902208202,0.42833607907743,0.8643833489759207
A,imagem,0.17350157728706625,0.42833607907743,0.863656661254454
A,imagem,0.17350157728706625,0.4299835255354201,0.8634746376656826
A,imagem,0.17429022082018927,0.4299835255354201,0.8616842209061528
A,imagem,0.17429022082018927,0.4316309719934102,0.8606295874830961
A,imagem,0.17586750788643532,0.4316309719934102,0.8587425424157193
A,imagem,0.17586750788643532,0.43492586490939045,0.8561752985330481
A,imagem,0.1774447949526814,0.43492586490939045,0.8519075373638281
A,imagem,0.1774447949526814,0.43986820428336076,0.8495650646078011
A,imagem,0.1805993690851735,0.43986820428336076,0.8468923123081193
A,imagem,0.1805993690851735,0.4415156507413509,0.8467684192652772
A,imagem,0.18138801261829654,0.4415156507413509,0.8467372375020905
A,imagem,0.18138801261829654,0.44481054365733114,0.8454971338785348
A,imagem,0.18533123028391169,0.44481054365733114,0.8426374996537015
A,imagem,0.18533123028391169,0.4514003294892916,0.8355452786396027
A,imagem,0.18769716088328076,0.4514003294892916,0.8327067969622266
A,imagem,0.18769716088328076,0.4546952224052718,0.83012372031285
A,imagem,0.18848580441640378,0.4546952224052718,0.8299495784144274
A,imagem,0.18848580441640378,0.45799011532125206,0.8251644789435386
A,imagem,0.19085173501577288,0.45799011532125206,0.820738550639284
A,imagem,0.19085173501577288,0.46787479406919275,0.8172233738271224
A,imagem,0.19479495268138802,0.46787479406919275,0.8110369450715625
A,imagem,0.19479495268138802,0.47775947281713343,0.804496844393779
A,imagem,0.19558359621451105,0.47775947281713343,0.8040982998481893
A,imagem,0.19558359621451105,0.48105436573311366,0.8004602014527985
A,imagem,0.19637223974763407,0.48105436573311366,0.7971158942986026
A,imagem,0.19637223974763407,0.4827018121911038,0.7951613334248846
A,imagem,0.19873817034700317,0.4827018121911038,0.7915510500295999
A,imagem,0.19873817034700317,0.4843492586490939,0.7913039051823196
A,imagem,0.1995268138801262,0.4843492586490939,0.7907832428921823
A,imagem,0.1995268138801262,0.48599670510708404,0.789202452425058
A,imagem,0.20110410094637224,0.48599670510708404,0.788265580792392
A,imagem,0.20110410094637224,0.48929159802306427,0.7848468622689095
A,imagem,0.20189274447949526,0.48929159802306427,0.7844973946645948
A,imagem,0.20189274447949526,0.49093904448105435,0.7823346103355101
A,imagem,0.20268138801261829,0.49093904448105435,0.7793919108796976
A,imagem,0.20268138801261829,0.4925864909390445,0.7787754516051504
A,imagem,0.20347003154574134,0.4925864909390445,0.7785560735812515
A,imagem,0.20347003154574134,0.4942339373970346,0.7783726332836957
A,imagem,0.20504731861198738,0.4942339373970346,0.7760500495513504
A,imagem,0.20504731861198738,0.4975288303130148,0.7739696848101276
A,imagem,0.20977917981072555,0.4975288303130148,0.7674959919432609
A,imagem,0.20977917981072555,0.49917627677100496,0.7662908988820155
A,imagem,0.2113564668769716,0.49917627677100496,0.7629995998408925
A,imagem,0.2113564668769716,0.5041186161449753,0.7585715219019356
A,imagem,0.21214511041009465,0.5041186161449753,0.7568183567081714
A,imagem,0.21214511041009465,0.5057660626029654,0.7561487757812198
A,imagem,0.21293375394321767,0.5057660626029654,0.7555336576492185
A,imagem,0.21293375394321767,0.5074135090609555,0.7551724130959349
A,imagem,0.2137223974763407,0.5074135090609555,0.7544275352582077
A,imagem,0.2137223974763407,0.5123558484349259,0.7495870464782604
A,imagem,0.21451104100946372,0.5123558484349259,0.7489346360411496
A,imagem,0.21451104100946372,0.5172981878088962,0.7443699223637856
A,imagem,0.21529968454258674,0.5172981878088962,0.7440802795601515
A,imagem,0.21529968454258674,0.5222405271828665,0.7329713740792727
A,imagem,0.22082018927444794,0.5222405271828665,0.724093114687446
A,imagem,0.22082018927444794,0.5255354200988468,0.7228784371488295
A,imagem,0.221608832807571,0.5255354200988468,0.7176630578491014
A,imagem,0.221608832807571,0.5271828665568369,0.7164988927789723
A,imagem,0.22397476340694006,0.5271828665568369,0.7119280064500559
A,imagem,0.22397476340694006,0.5304777594728172,0.7102472971801757
A,imagem,0.22476340694006308,0.5304777594728172,0.709365974125603
A,imagem,0.22476340694006308,0.5321252059308073,0.7081215140268792
A,imagem,0.22634069400630916,0.5321252059308073,0.7023117504064789
A,imagem,0.22634069400630916,0.5337726523887973,0.7015377991316787
A,imagem,0.2279179810725552,0.5337726523887973,0.6948460863783261
A,imagem,0.2279179810725552,0.5370675453047776,0.6937081896087857
A,imagem,0.22870662460567823,0.5370675453047776,0.6931221691062819
A,imagem,0.22870662460567823,0.5387149917627677,0.6922395192453439
A,imagem,0.2334384858044164,0.5387149917627677,0.6838251463981525
A,imagem,0.2334384858044164,0.5403624382207578,0.6837208719128922
A,imagem,0.23501577287066247,0.5403624382207578,0.6807867094146502
A,imagem,0.23501577287066247,0.5420098846787479,0.6804158331300542
A,imagem,0.23974763406940064,0.5420098846787479,0.6732960999278126
A,imagem,0.23974763406940064,0.5453047775947282,0.6707548138890073
A,imagem,0.2421135646687697,0.5453047775947282,0.6606941629307663
A,imagem,0.2421135646687697,0.5485996705107083,0.6584302455873721
